1976/04/07 01:15:00    0.00   2.3809898E-06  2.3436528E-06
1976/04/07 01:30:00    0.00   2.0803009E-06  2.7184908E-06
1976/04/07 01:45:00    0.00   1.7478059E-06  3.0496919E-06
1976/04/07 02:00:00    0.00   1.3887817E-06  3.3322049E-06
1976/04/07 02:15:00    0.00   1.0089723E-06  3.5617079E-06
1976/04/07 02:30:00    0.00   6.1433605E-07  3.7347929E-06
1976/04/07 02:45:00    0.00   2.1115133E-07  3.8488652E-06
1976/04/07 03:00:00    0.00  -1.9426341E-07  3.9023175E-06
1976/04/07 03:15:00    0.00  -5.9559869E-07  3.8945086E-06
1976/04/07 03:30:00    0.00  -9.8651412E-07  3.8257026E-06
1976/04/07 03:45:00    0.00  -1.3609417E-06  3.6971535E-06
1976/04/07 04:00:00    0.00  -1.7131140E-06  3.5110413E-06
1976/04/07 04:15:00    0.00  -2.0375116E-06  3.2704415E-06
1976/04/07 04:30:00    0.00  -2.3291666E-06  2.9792661E-06
1976/04/07 04:45:00    0.00  -2.5836207E-06  2.6421865E-06
1976/04/07 05:00:00    0.00  -2.7969634E-06  2.2646409E-06
1976/04/07 05:15:00    0.00  -2.9659866E-06  1.8526250E-06
1976/04/07 05:30:00    0.00  -3.0881733E-06  1.4126473E-06
1976/04/07 05:45:00    0.00  -3.1617246E-06  9.5171663E-07
1976/04/07 06:00:00    0.00  -3.1856291E-06  4.7706732E-07
1976/04/07 06:15:00    0.00  -3.1596505E-06 -3.8811594E-09
1976/04/07 06:30:00    0.00  -3.0843114E-06 -4.8351359E-07
1976/04/07 06:45:00    0.00  -2.9609389E-06 -9.5439179E-07
1976/04/07 07:00:00    0.00  -2.7915714E-06 -1.4092119E-06
1976/04/07 07:15:00    0.00  -2.5789889E-06 -1.8408239E-06
1976/04/07 07:30:00    0.00  -2.3266225E-06 -2.2426068E-06
1976/04/07 07:45:00    0.00  -2.0384964E-06 -2.6083860E-06
1976/04/07 08:00:00    0.00  -1.7192372E-06 -2.9324754E-06
1976/04/07 08:15:00    0.00  -1.3738970E-06 -3.2099465E-06
